PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,populacao,latitude,longitude,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,codigo_ibge,pobres,idhm,rendapercapita,candidaturas_mun
0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,61581,11,,1,4863,-23.550301,-47.897999,SP,ALAMBARI,PREFEITO,COLIGACAO,PP,O FUTURO DE ALAMBARI É AGORA,PP / PV / PSD / PTB / DEM,,,,,2
1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61590,11,,1,5139,-20.0882,-47.7873,SP,ARAMINA,PREFEITO,COLIGACAO,PSDB,SOU MAIS ARAMINA,PSDB / PTB / PMDB / DEM / PT,,,,,2
0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61590,11,,1,5139,-20.0882,-47.7873,SP,ARAMINA,PREFEITO,COLIGACAO,PSD,ARAMINA SEMPRE EM FRENTE,PSD / PPS / SD / PSB / PR / PP / PDT / PV,,,,,2
1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2016,61603,11,,1,,,,SP,ITAOCA,PREFEITO,COLIGACAO,PDT,A UNIÃO FAZ A FORÇA,PDT / PT / PTB / PMDB / PSL / PR / PPS / DEM / PV / PSDB / PSD,,,,,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,61611,11,50,0,6074,-23.138599,-49.048698,SP,ARANDU,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,3503109,6.5300002,.685,535.27002,3
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,61611,11,,1,6074,-23.138599,-49.048698,SP,ARANDU,PREFEITO,COLIGACAO,PP,HONESTIDADE E RESPEITO POR ARANDU,PP / PT / PMDB / PSC / PR / PV / PSDB / PSD / DEM,,,,,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61611,11,,1,6074,-23.138599,-49.048698,SP,ARANDU,PREFEITO,COLIGACAO,PRB,GOVERNO DE PORTAS ABERTAS PARA O POVO,PRB / PTB,,,,,3
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61620,11,,1,5905,-22.8193,-46.693699,SP,TUIUTI,PREFEITO,COLIGACAO,PSDB,"NOVAS IDEIAS, NOVOS CAMINHOS",PSDB / SD / PR,,,,,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,61620,11,,1,5905,-22.8193,-46.693699,SP,TUIUTI,PREFEITO,COLIGACAO,PTB,"JUVENTUDE, RENOVAÇÃO E PROGRESSO(PTB, PSL, PV, PPS)",PTB / PV / PPS / PSL,,,,,3
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,61620,11,,1,5905,-22.8193,-46.693699,SP,TUIUTI,PREFEITO,COLIGACAO,DEM,TUIUTI NO RUMO CERTO,DEM / PSD / PSB / PMB / PMDB / PP,,,,,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,61638,11,,1,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,COLIGACAO,PSB,CORAGEM PARA MUDAR,PSB / PRP / PPL / PMB / PHS,,,,,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,61638,11,,1,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,COLIGACAO,PRB,UM NOVO CAMINHO,PRB / REDE / PRTB / PSDC / PTC / PSL,,,,,6
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,61638,11,,1,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,COLIGACAO,PSDB,NOSSA MORADA,PSDB / PPS / PSC / PSD / PTB,,,,,6
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,61638,11,,1,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,COLIGACAO,PP,O MELHOR PARA ARARAQUARA,PP / PT / PR / PC do B,,,,,6
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61638,11,,1,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,COLIGACAO,PDT,FORÇA DA HONESTIDADE,PDT / PMDB / DEM / PV / PEN / SD,,,,,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,61638,11,50,0,206616,-21.7845,-48.178001,SP,ARARAQUARA,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,3503208,2.6400001,.815,1080.66,6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61646,11,14,0,2481,-22.6717,-44.444099,SP,ARAPEÍ,PREFEITO,PARTIDO ISOLADO,PTB,#NULO#,PTB,3503158,15.5,.68000001,414.19,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61646,11,,1,2481,-22.6717,-44.444099,SP,ARAPEÍ,PREFEITO,COLIGACAO,PPS,JUNTOS PELO ARAPEÍ QUE QUEREMOS,PPS / PSDB,,,,,5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61646,11,77,0,2481,-22.6717,-44.444099,SP,ARAPEÍ,PREFEITO,PARTIDO ISOLADO,SD,#NULO#,SD,3503158,15.5,.68000001,414.19,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61646,11,13,0,2481,-22.6717,-44.444099,SP,ARAPEÍ,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,3503158,15.5,.68000001,414.19,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2016,61646,11,,1,2481,-22.6717,-44.444099,SP,ARAPEÍ,PREFEITO,COLIGACAO,PEN,DIAS MELHORES VIRÃO,PEN / PV / PRP / PSC,,,,,5
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2016,61654,11,,1,117824,-22.357201,-47.384201,SP,ARARAS,PREFEITO,COLIGACAO,PRB,ARARAS NO RUMO CERTO,PRB / PDT / PSL / PT / PSC / PSDC / PR / PMB / PC do B,,,,,5
1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2016,61654,11,,1,117824,-22.357201,-47.384201,SP,ARARAS,PREFEITO,COLIGACAO,PSDB,COLIGAÇÃO RUMO AO FUTURO MELHOR,PSDB / DEM / PHS / PMDB / PV / PTC / SD / PT do B,,,,,5
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,61654,11,,1,117824,-22.357201,-47.384201,SP,ARARAS,PREFEITO,COLIGACAO,PP,'A VERDADEIRA RENOVAÇÃO É VOCÊ QUEM FAZ',PP / PTB / PRP / PEN,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61654,11,19,0,117824,-22.357201,-47.384201,SP,ARARAS,PREFEITO,PARTIDO ISOLADO,PTN,#NULO#,PTN,3503307,2.3099999,.78100002,921.76001,5
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,61654,11,,1,117824,-22.357201,-47.384201,SP,ARARAS,PREFEITO,COLIGACAO,PSD,POR UMA ARARAS MELHOR,PSD / REDE / PSB / PROS,,,,,5
0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2016,61662,11,,1,10001,-22.271299,-46.948101,SP,ESTIVA GERBI,PREFEITO,COLIGACAO,PP,COMPETENCIA PARA FAZER AINDA MAIS,PP / PDT / PT / PSL / PR / DEM / PHS / PMN / PV / PSDB / PSD / PROS / PMB,,,,,2
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61662,11,,1,10001,-22.271299,-46.948101,SP,ESTIVA GERBI,PREFEITO,COLIGACAO,PMDB,UNIDOS POR ESTIVA,PMDB / PRB / SD / PPS,,,,,2
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61670,11,,1,7814,-22.031,-48.913502,SP,AREALVA,PREFEITO,COLIGACAO,PSDB,AREALVA NO CAMINHO CERTO,PSDB / DEM / PMDB / PTB,,,,,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,61670,11,,1,7814,-22.031,-48.913502,SP,AREALVA,PREFEITO,COLIGACAO,PSB,AREALVA PARA TODOS,PSB / PV / PSC / PPS,,,,,2
1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,61689,11,,1,15647,-22.483601,-47.210999,SP,ENGENHEIRO COELHO,PREFEITO,COLIGACAO,PMDB,O PROGRESSO NÃO PODE PARAR,PMDB / PV / PRB / PDT / DEM / PR / PTB / PSD,,,,,2
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2016,61689,11,,1,15647,-22.483601,-47.210999,SP,ENGENHEIRO COELHO,PREFEITO,COLIGACAO,PT,"RENOVAÇÃO, VERDADE, HONESTIDADE E JUSTIÇA SOCIAL",PT / PSC / PPS / PSB / PRP / PSDB / PEN / PROS,,,,,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61697,11,,1,3632,-22.5786,-44.6992,SP,AREIAS,PREFEITO,COLIGACAO,PSDB,#PARA AREIAS SEGUIR CRESCENDO,PSDB / SD,,,,,2
0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,61697,11,,1,3632,-22.5786,-44.6992,SP,AREIAS,PREFEITO,COLIGACAO,DEM,SIM! UNIDOS PARA AREIAS CRESCER,DEM / PSD / PTN / PV / PSB / PR / PP / PT / PSC,,,,,2
0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,61700,11,,1,7380,-24.101101,-48.367901,SP,RIBEIRÃO GRANDE,PREFEITO,COLIGACAO,PSDB,UNIDOS POR RIBEIRÃO,PSDB / PSB / PTB / PDT / PP / PSL / DEM / PT / PV / PSD,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,61700,11,51,0,7380,-24.101101,-48.367901,SP,RIBEIRÃO GRANDE,PREFEITO,PARTIDO ISOLADO,PEN,#NULO#,PEN,3543253,11.74,.70499998,436.20999,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61719,11,14,0,10547,-22.6672,-48.668098,SP,AREIÓPOLIS,PREFEITO,PARTIDO ISOLADO,PTB,#NULO#,PTB,3503604,4.6999998,.69499999,570.09003,3
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2016,61719,11,,1,10547,-22.6672,-48.668098,SP,AREIÓPOLIS,PREFEITO,COLIGACAO,PSDB,GOVERNO NOVO COM A FORÇA DO POVO,PSDB / PPS / PSC / PV / PSB / PRP,,,,,3
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2016,61719,11,,1,10547,-22.6672,-48.668098,SP,AREIÓPOLIS,PREFEITO,COLIGACAO,PR,RUMO NOVO COM A FORÇA DO POVO,PR / PMDB / PRB / DEM / PEN / PMB / SD / PT,,,,,3
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,61727,11,,1,188088,-22.8529,-47.214298,SP,HORTOLÂNDIA,PREFEITO,COLIGACAO,PDT,A MUDANÇA QUE VOCÊ CONHECE,PDT / PTB / PMDB / PSC / PMB,,,,,4
0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2016,61727,11,,1,188088,-22.8529,-47.214298,SP,HORTOLÂNDIA,PREFEITO,COLIGACAO,PSDB,HORTOLANDIA MERECE RESPEITO,PSDB / DEM / PV / PP / PSL / PTN / PRB / PPS / PR / PHS,,,,,4
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2016,61727,11,,1,188088,-22.8529,-47.214298,SP,HORTOLÂNDIA,PREFEITO,COLIGACAO,PT,"HORTOLANDIA, O SONHO CONTINUA",PT / PSD / PRP / PROS / PEN / PC do B,,,,,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,61727,11,50,0,188088,-22.8529,-47.214298,SP,HORTOLÂNDIA,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,3519071,3.95,.75599998,686.96002,4
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,61735,11,,1,8532,-21.187201,-48.790401,SP,ARIRANHA,PREFEITO,COLIGACAO,PSDB,ARIRANHA NO CAMINHO CERTO,PSDB / PRB / PT / PR / PPS / PSB / PMB / PSD,,,,,2
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61735,11,,1,8532,-21.187201,-48.790401,SP,ARIRANHA,PREFEITO,COLIGACAO,PTB,ARIRANHA ESPERANÇA,PTB / PV / PMDB / DEM / SD / PEN / PP,,,,,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61743,11,10,0,11254,-22.640499,-47.048698,SP,HOLAMBRA,PREFEITO,PARTIDO ISOLADO,PRB,#NULO#,PRB,3519055,2.8599999,.79299998,1274.53,2
1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2016,61743,11,,1,11254,-22.640499,-47.048698,SP,HOLAMBRA,PREFEITO,COLIGACAO,PTB,TODOS JUNTOS POR HOLAMBRA,PTB / PP / PSDC / PSDB / PMDB / PSB / PSD / PT / PEN / PHS / DEM / PSL / SD / PPS / PV,,,,,2
0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2016,61751,11,,1,44052,-22.572701,-47.172699,SP,ARTUR NOGUEIRA,PREFEITO,COLIGACAO,PSD,ARTUR NOGUEIRA NOSSA TERRA NOSSA GENTE,PSD / PROS / PDT / PRP / PRB / PSC / PHS / PSB / PTB / DEM / PV / PSDC / PPS / SD,,,,,2
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2016,61751,11,,1,44052,-22.572701,-47.172699,SP,ARTUR NOGUEIRA,PREFEITO,COLIGACAO,PSDB,MUDANÇA PARA O FUTURO QUE QUEREMOS,PSDB / PSL / PMDB / PTC / PR / PC do B / PMB / PTN / PP / PEN,,,,,2
0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2016,61760,11,,1,3120,-21.167801,-49.114601,SP,ELISIÁRIO,PREFEITO,COLIGACAO,PSDB,ELISIÁRIO SEMPRE EM FRENTE,PSDB / PTB / DEM / PPS / PV / PT / PSB / PHS / PTN / SD / PMDB,,,,,2
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61760,11,,1,3120,-21.167801,-49.114601,SP,ELISIÁRIO,PREFEITO,COLIGACAO,PSD,TODOS UNIDOS PELA MUDANÇA ,PSD / PEN,,,,,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,61778,11,,1,74506,-23.3965,-46.32,SP,ARUJÁ,PREFEITO,COLIGACAO,DEM,JUNTOS POR UMA NOVA ARUJÁ,DEM / PHS / PROS,,,,,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,61778,11,,1,74506,-23.3965,-46.32,SP,ARUJÁ,PREFEITO,COLIGACAO,PSL,GENTE DA GENTE,PSL / PMN / PSB / PRP,,,,,5
1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61778,11,,1,74506,-23.3965,-46.32,SP,ARUJÁ,PREFEITO,COLIGACAO,PRB,UM NOVO JEITO PARA CUIDAR DE ARUJA,PRB / PMDB / PT / PR / PSDB / PTB / PRTB / PTC / PSC,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2016,61778,11,,1,74506,-23.3965,-46.32,SP,ARUJÁ,PREFEITO,COLIGACAO,PSDC,"COM SOLIDARIEDADE, NÓS MUDAMOS ARUJÁ",PSDC / PV / PEN / PC do B / SD,,,,,5
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61778,11,,1,74506,-23.3965,-46.32,SP,ARUJÁ,PREFEITO,COLIGACAO,PSD,RENOVAÇÃO JÁ,PSD / PTN / PDT / PPS / PP / PPL,,,,,5
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,61786,11,,1,3539,-24.3155,-49.1451,SP,BOM SUCESSO DE ITARARÉ,PREFEITO,COLIGACAO,PRB,UNIDOS COM O POVO,PRB / PTB / PV / PROS,,,,,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61786,11,,1,3539,-24.3155,-49.1451,SP,BOM SUCESSO DE ITARARÉ,PREFEITO,COLIGACAO,PDT,O POVO MERECE MUDANÇA,PDT / PT,,,,,3
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61786,11,,1,3539,-24.3155,-49.1451,SP,BOM SUCESSO DE ITARARÉ,PREFEITO,COLIGACAO,PTN,BOM SUCESSO EM BOAS MÃOS,PTN / DEM / PSDB / SD,,,,,3
1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2016,61794,11,,1,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,COLIGACAO,PDT,JUNTOS PELA MUDANÇA,PDT / PP / PSD / PSC / PMDB / PPS / PSL / PRP / SD,,,,,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,61794,11,50,0,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,3504008,3.24,.80500001,967.39001,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61794,11,,1,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,COLIGACAO,PT,RENOVA ASSIS,PT / PTB,,,,,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,61794,11,51,0,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,PARTIDO ISOLADO,PEN,#NULO#,PEN,3504008,3.24,.80500001,967.39001,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61794,11,29,0,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,PARTIDO ISOLADO,PCO,#NULO#,PCO,3504008,3.24,.80500001,967.39001,7
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61794,11,,1,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,COLIGACAO,PSDB,PARA ASSIS CONTINUAR AVANÇANDO,PSDB / PRB / PR / PSB / PV,,,,,7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,61794,11,,1,93014,-22.66,-50.418301,SP,ASSIS,PREFEITO,COLIGACAO,PTN,"AGORA, SIM",PTN / PHS / DEM,,,,,7
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61808,11,,1,4050,-20.4396,-50.525799,SP,PONTALINDA,PREFEITO,COLIGACAO,PTB,TRANSPARENCIA E UNIÃO POR PONTALINDA,PTB / PPS / PSDB / PMDB / DEM / PRB / PSB,,,,,2
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,61808,11,,1,4050,-20.4396,-50.525799,SP,PONTALINDA,PREFEITO,COLIGACAO,PP,UNIDOS PELO PROGRESSO,PP / PT / PRP / PSD / PEN / PV,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61816,11,33,0,125437,-23.1171,-46.556301,SP,ATIBAIA,PREFEITO,PARTIDO ISOLADO,PMN,#NULO#,PMN,3504107,4.52,.76499999,1063.52,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2016,61816,11,,1,125437,-23.1171,-46.556301,SP,ATIBAIA,PREFEITO,COLIGACAO,PV,JUNTOS POR ATIBAIA,PV / PSDB / REDE / PMB / PHS / PRP / PSD,,,,,3
1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,2016,61816,11,,1,125437,-23.1171,-46.556301,SP,ATIBAIA,PREFEITO,COLIGACAO,PSB,' ATIBAIA SEMPRE EM FRENTE ',PSB / PROS / PTB / PMDB / SD / PRB / PC do B / PTC / PSC / PEN / PT / PDT / PTN / PT do B / PRTB / DEM / PPS / PR / PSL,,,,,3
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61824,11,,1,2032,-20.3034,-50.0163,SP,PARISI,PREFEITO,COLIGACAO,PSD,UNIDOS VENCEREMOS,PSD / PSB / DEM / PPS,,,,,2
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61824,11,,1,2032,-20.3034,-50.0163,SP,PARISI,PREFEITO,COLIGACAO,PSDB,UNIÃO POR PARISI,PSDB / PMDB / PP / SD / PV,,,,,2
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61832,11,,1,14153,-20.683599,-50.557201,SP,AURIFLAMA,PREFEITO,COLIGACAO,PSDB,RETOMADA DO DESENVOLVIMENTO,PSDB / DEM / PDT / PR / PSD,,,,,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61832,11,19,0,14153,-20.683599,-50.557201,SP,AURIFLAMA,PREFEITO,PARTIDO ISOLADO,PTN,#NULO#,PTN,3504206,1.41,.773,829.67999,3
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016,61832,11,,1,14153,-20.683599,-50.557201,SP,AURIFLAMA,PREFEITO,COLIGACAO,PRB,"SERIEDADE, HONESTIDADE E TRABALHO",PRB / PP / PTB / PMDB / PPS / PHS / PSB / PV,,,,,3
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,61840,11,,1,5111,-23.921101,-48.694801,SP,TAQUARIVAÍ,PREFEITO,COLIGACAO,PV,MUDA TAQUARIVAI,PV / PP / PPS / PT / PMDB / PR / PTB,,,,,2
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61840,11,,1,5111,-23.921101,-48.694801,SP,TAQUARIVAÍ,PREFEITO,COLIGACAO,PSDB,TAQUARIVAI EM BOAS MÃOS,PSDB / DEM / PSB / SD,,,,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,61859,11,,1,4845,-22.1514,-49.335602,SP,AVAÍ,PREFEITO,COLIGACAO,PHS,UM NOVO CAMINHO,PHS / SD,,,,,5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61859,11,,1,4845,-22.1514,-49.335602,SP,AVAÍ,PREFEITO,COLIGACAO,DEM,DESAFIO E HONRA POR AVAÍ,DEM / PPS / PRP,,,,,5
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,61859,11,,1,4845,-22.1514,-49.335602,SP,AVAÍ,PREFEITO,COLIGACAO,PSD,RECONSTRUINDO AVAÍ,PSD / PSC / PMB,,,,,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,61859,11,51,0,4845,-22.1514,-49.335602,SP,AVAÍ,PREFEITO,PARTIDO ISOLADO,PEN,#NULO#,PEN,3504305,14.95,.71399999,531.20001,5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61859,11,,1,4845,-22.1514,-49.335602,SP,AVAÍ,PREFEITO,COLIGACAO,PTB,UNIÃO TRABALHISTA DEMOCRÁTICA,PTB / PSDB,,,,,5
0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,61867,11,,1,2620,-21.258699,-49.130001,SP,MARAPOAMA,PREFEITO,COLIGACAO,PPS,COLIGAÇÃO TRABALHANDO COM HONESTIDADE,PPS / PR / PSD / PT / PTB / SD,,,,,2
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61867,11,,1,2620,-21.258699,-49.130001,SP,MARAPOAMA,PREFEITO,COLIGACAO,DEM,COLIGAÇÃO A EXPERIÊNCIA FAZ A DIFERENÇA,DEM / PRB / PMDB / PSDB,,,,,2
0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,61875,11,,1,10128,-21.458401,-49.950901,SP,AVANHANDAVA,PREFEITO,COLIGACAO,PSD,PRA FAZER ACONTECER,PSD / PTB / PSC / PSDB / PR / PV,,,,,3
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61875,11,,1,10128,-21.458401,-49.950901,SP,AVANHANDAVA,PREFEITO,COLIGACAO,DEM,AVANHANDAVA NAS MAOS DO POVO,DEM / PRB / PP / PRP,,,,,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,61875,11,15,0,10128,-21.458401,-49.950901,SP,AVANHANDAVA,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,3504404,5.21,.70499998,579.71002,3
